onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.03550199999881	7.0	instruction	n/a	n/a	n/a
27.536385100000075	2.2	neg	Approach	Approach	0.7356335000004037
34.28271069999926	2.2	neg	Approach	Approach	0.873683699999674
45.01270730000033	2.2	neg	Approach	Approach	0.8764757999997528
53.73928270000033	2.2	pos	Avoid	Approach	0.93183769999996
60.46560489999865	2.2	pos	Avoid	Avoid	0.9247103000016068
69.1964353000003	2.2	neg	Approach	Approach	1.4592314000001352
77.92250819999924	2.2	pos	Avoid	Avoid	0.9192781999990984
84.64068439999926	2.2	pos	Avoid	Avoid	0.7639929999986634
93.38534880000054	2.2	neg	Approach	Approach	1.5889537999992172
100.10588269999973	2.2	neg	Approach	Approach	0.9669594999995752
106.85747389999972	2.2	pos	Avoid	Avoid	1.0487269000004744
113.60489160000007	2.2	pos	Avoid	Avoid	1.0388201999994635
123.81884139999966	7.0	instruction	n/a	n/a	n/a
131.33353480000005	2.2	neg	Avoid	Avoid	1.0910127999995891
140.07359249999888	2.2	pos	Approach	Approach	0.9487762000007932
146.81058680000012	2.2	neg	Avoid	Avoid	1.3485118000007787
153.52202339999894	2.2	pos	Approach	Approach	0.8872726999998122
160.23487719999866	2.2	pos	Approach	Approach	0.9542039000007208
166.96909979999873	2.2	neg	Avoid	Avoid	1.0229823000008764
177.7025264999993	2.2	pos	Approach	Approach	0.7914868000007118
186.4371149999988	2.2	neg	Avoid	Avoid	1.1581972000003589
195.14080029999968	2.2	pos	Approach	Approach	0.998865699999442
205.8680628999992	2.2	pos	Approach	Approach	1.0897956999997405
214.59867589999885	2.2	neg	Avoid	Avoid	1.0946008999999322
221.33025409999937	2.2	neg	Avoid	Avoid	0.8106680999990203
