onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.024631000007503	7.0	instruction	n/a	n/a	n/a
27.546715700009145	2.2	neg	Approach	Approach	0.8202132000005804
34.271237900015194	2.2	neg	Approach	Approach	0.7574039999744855
45.02815959998429	2.2	neg	Approach	Approach	0.6409156000008807
53.76471010001842	2.2	pos	Avoid	Avoid	0.6393566000042483
60.42868620000081	2.2	pos	Avoid	Avoid	0.7190813000197522
69.13021899998421	2.2	neg	Approach	Approach	0.6569551000138745
77.90624520002189	2.2	pos	Avoid	Avoid	0.6212796999607235
84.64782349998109	2.2	pos	Avoid	Avoid	0.5996942999772727
93.34709070000076	2.2	neg	Approach	Approach	0.579667900048662
100.06654249998996	2.2	neg	Approach	Approach	0.8411491999868304
106.788579299988	2.2	pos	Avoid	Avoid	0.7406205000006594
113.5057205000196	2.2	pos	Avoid	Avoid	0.6394215999753214
123.71886319998885	7.0	instruction	n/a	n/a	n/a
131.22680609999225	2.2	neg	Avoid	Avoid	0.6012540999799967
139.96767650003312	2.2	pos	Approach	Approach	0.5414604999823496
146.68612470000517	2.2	neg	Avoid	Avoid	0.5797856000135653
153.42726149997952	2.2	pos	Approach	Approach	0.699829299992416
160.14805580000393	2.2	pos	Approach	Approach	0.6600968000129797
166.88919640000722	2.2	neg	Avoid	Avoid	0.9600202000001444
177.62836899998365	2.2	pos	Approach	Approach	0.7219101000227965
186.3844353000168	2.2	neg	Avoid	Avoid	0.6394857999985106
195.08648980001453	2.2	pos	Approach	Approach	0.6400651999865659
205.8129096000339	2.2	pos	Approach	Approach	0.7784848000155762
214.58443250000755	2.2	neg	Avoid	Avoid	0.6396933000069112
221.28767190000508	2.2	neg	Avoid	Avoid	0.5410679000196978
