onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.040017799939505	7.0	instruction	n/a	n/a	n/a
27.55686429992784	2.2	pos	Approach	Approach	0.7427325999597088
34.31183699995745	2.2	pos	Approach	Approach	0.7014720999868587
43.031639099936	2.2	neg	Avoid	Avoid	1.242504300083965
49.74587520002388	2.2	pos	Approach	Approach	0.881932899937965
58.469931500032544	2.2	neg	Avoid	Avoid	0.961897800094448
67.22469169995748	2.2	neg	Avoid	Avoid	1.1207106000510976
77.9519949000096	2.2	pos	Approach	Approach	0.7619458000408486
84.68458659993439	2.2	neg	Avoid	Avoid	0.9406117999460548
93.42722119996324	2.2	neg	Avoid	Avoid	0.8229279000079259
100.16657140001188	2.2	pos	Approach	Approach	1.040634999983013
110.90997739997738	2.2	neg	Avoid	Avoid	0.8017128999345005
117.64297049993183	2.2	pos	Approach	Approach	0.7814397000474855
123.85151399997994	7.0	instruction	n/a	n/a	n/a
131.35421919997316	2.2	pos	Avoid	Avoid	0.901156400097534
142.10447449993808	2.2	pos	Avoid	Avoid	0.9582472000038252
148.83068839996122	2.2	neg	Approach	Approach	0.7613723000977188
155.51193239993836	2.2	neg	Approach	Approach	0.7813825999619439
162.22251969994977	2.2	pos	Avoid	Avoid	1.0026067999424413
170.9646557000233	2.2	neg	Approach	Approach	1.32386929995846
181.69047929998533	2.2	neg	Approach	Approach	1.364286300027743
190.4277852999512	2.2	pos	Avoid	Avoid	1.6245989999733863
197.16252809995785	2.2	pos	Avoid	Avoid	0.8635862999362871
203.85805409995373	2.2	neg	Approach	Approach	0.8029624000191689
210.5769239999354	2.2	pos	Avoid	Avoid	0.9018338000169024
219.2946762000215	2.2	neg	Approach	Approach	0.8214058999437839
