onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.03239110000061	7.0	instruction	n/a	n/a	n/a
27.53612300000077	2.2	neg	Approach	Approach	0.6433051000003616
34.2446286000004	2.2	neg	Approach	Approach	0.7688387999996849
44.999326800000745	2.2	neg	Approach	Approach	0.663600700000643
53.73738760000015	2.2	pos	Avoid	Avoid	0.5092408000000432
60.44794640000055	2.2	pos	Avoid	Avoid	0.6108796999997139
69.16962160000014	2.2	neg	Approach	Approach	0.5917181000004348
77.9143096000007	2.2	pos	Avoid	Avoid	0.7343355000002703
84.63270400000056	2.2	pos	Avoid	Avoid	0.5115713999994114
93.3864041000005	2.2	neg	Approach	Approach	0.731170199999724
100.0967251000002	2.2	neg	Approach	Avoid	0.8309197999997195
106.8453502000002	2.2	pos	Avoid	Avoid	0.5837811000001238
113.5733323000004	2.2	pos	Avoid	Avoid	0.7574896999994962
123.80243610000048	7.0	instruction	n/a	n/a	n/a
131.29197870000007	2.2	neg	Avoid	Avoid	0.6338218999999299
140.03571140000076	2.2	pos	Approach	Approach	0.5984491999997772
146.75357780000013	2.2	neg	Avoid	Avoid	0.5963544999995065
153.47826690000056	2.2	pos	Approach	Approach	0.5173166999993555
160.20293250000032	2.2	pos	Approach	Approach	0.5469981000005646
166.9248232	2.2	neg	Avoid	Avoid	0.5225347000005058
177.65144640000017	2.2	pos	Approach	Approach	0.6655612000004112
186.3713112000005	2.2	neg	Avoid	Approach	0.7267361000003802
195.12134740000056	2.2	pos	Approach	Approach	0.6267882000001919
205.8465025000005	2.2	pos	Approach	Approach	0.566717200000312
214.5637071000001	2.2	neg	Avoid	Avoid	0.5223659000002954
221.2851241000008	2.2	neg	Avoid	Avoid	0.5132506999998441
