onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.019523299997672	7.0	instruction	n/a	n/a	n/a
27.54337859999214	2.2	neg	Avoid	Avoid	0.7013494999991963
36.28274349999265	2.2	pos	Approach	Approach	0.6611326999991434
42.98386110000138	2.2	neg	Avoid	Avoid	0.7595164000085788
49.72277939999208	2.2	pos	Approach	Approach	0.7994283000007272
56.42336619998969	2.2	pos	Approach	Approach	0.7001705000002403
63.14557729999069	2.2	neg	Avoid	Avoid	0.6389797000010731
73.88197019998915	2.2	pos	Approach	Approach	0.7162138000130653
82.6051909999951	2.2	neg	Avoid	Avoid	0.6398004999937257
91.34380459999376	2.2	pos	Approach	Approach	0.7803538999869488
102.06728289999592	2.2	pos	Approach	Approach	0.6794451999885496
110.78541630000107	2.2	neg	Avoid	Avoid	0.6202430999983335
117.48250509999366	2.2	neg	Avoid	Avoid	0.8999733999953605
123.69759009999687	7.0	instruction	n/a	n/a	n/a
131.20419049999327	2.2	neg	Approach	Approach	0.6593117000011262
137.92234689999896	2.2	neg	Approach	Approach	0.781117999998969
148.66349769999215	2.2	neg	Approach	Approach	0.8602492999925744
157.38319429999683	2.2	pos	Avoid	Avoid	0.6799954999878537
164.12485229999606	2.2	pos	Avoid	Avoid	0.6198207999987062
172.84321409999393	2.2	neg	Approach	Approach	0.7010030999954324
181.58300400000007	2.2	pos	Avoid	Avoid	0.6608517999993637
188.2841323999892	2.2	pos	Avoid	Avoid	0.7593130000022938
197.00286480000068	2.2	neg	Approach	Approach	0.8000633000046946
203.7262255999958	2.2	neg	Approach	Approach	0.8403767999989213
210.4844612000016	2.2	pos	Avoid	Avoid	0.8012730999907944
217.2036279999884	2.2	pos	Avoid	Avoid	0.7804114000027766
