onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.03433929942571	7.0	instruction	n/a	n/a	n/a
27.53507819958054	2.2	pos	Avoid	Avoid	0.7777252001687884
34.267311600037374	2.2	neg	Approach	Approach	0.6791396997869015
40.992541300133325	2.2	pos	Avoid	Avoid	0.7399639999493957
51.713196299970605	2.2	neg	Approach	Approach	1.0380324004217982
58.41530929971486	2.2	pos	Avoid	Avoid	0.8341940995305777
67.17476500012003	2.2	neg	Approach	Approach	0.8362141996622086
73.89623579941735	2.2	neg	Approach	Approach	0.8740168996155262
84.63958209939324	2.2	pos	Avoid	Avoid	0.6706877993419766
93.34996769949817	2.2	pos	Avoid	Avoid	0.7808342007920146
100.08081849943868	2.2	pos	Avoid	Avoid	0.9511826997622848
106.85165689978771	2.2	neg	Approach	Approach	0.7814801000058651
115.57048409990966	2.2	neg	Approach	Approach	0.7389596998691559
123.7828556997706	7.0	instruction	n/a	n/a	n/a
131.28933850023896	2.2	pos	Approach	Approach	0.8212697999551892
140.00772279966645	2.2	neg	Avoid	Avoid	0.7781583005562425
150.7109837997707	2.2	neg	Avoid	Avoid	0.720231800340116
157.43267459981166	2.2	pos	Approach	Approach	0.7174864998087287
164.15593429934256	2.2	pos	Approach	Approach	0.7979183997958899
172.8547542998574	2.2	pos	Approach	Approach	0.8206583000719547
179.59467799961612	2.2	neg	Avoid	Avoid	0.8594745006412268
186.30988749954872	2.2	neg	Avoid	Avoid	0.9597848998382688
195.0276199001821	2.2	pos	Approach	Approach	0.6330332001671195
201.75088959932327	2.2	pos	Approach	Approach	0.8183030998334289
212.4912013998257	2.2	neg	Avoid	Avoid	0.7611266002058983
219.21507919952296	2.2	neg	Avoid	Avoid	0.9779727999120952
