onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.016229500062764	7.0	instruction	n/a	n/a	n/a
27.531189700122923	2.2	neg	Avoid	Avoid	0.7357348999939859
34.22494550002739	2.2	pos	Approach	Approach	0.6009948998689651
40.96953130001202	2.2	pos	Approach	Approach	0.6986489000264555
51.68575159995817	2.2	neg	Avoid	Avoid	0.6814214000478387
60.40764300012961	2.2	pos	Approach	Approach	0.6391833999659866
69.1266608000733	2.2	neg	Avoid	Approach	0.9612598000094296
79.87038709991612	2.2	pos	Approach	Approach	0.6783122001215816
88.58523369999602	2.2	pos	Approach	Approach	0.7011058998759836
95.325901000062	2.2	neg	Avoid	Avoid	0.7808004000689834
102.02771080005914	2.2	pos	Approach	Approach	0.6783570998813957
108.76656830008142	2.2	neg	Avoid	Avoid	0.7391809998080134
115.5054105001036	2.2	neg	Avoid	Avoid	0.7609733000863343
123.72142140008508	7.0	instruction	n/a	n/a	n/a
131.22981980000625	2.2	neg	Approach	Approach	2.121213600039482
137.92614049999975	2.2	pos	Avoid	Avoid	1.039824299979955
144.62710490007885	2.2	neg	Approach	Approach	0.6791924999561161
155.35233010002412	2.2	pos	Avoid	Avoid	0.6187457998748869
164.08371710008942	2.2	pos	Avoid	Avoid	1.3344097998924551
172.80488410010005	2.2	neg	Approach	Approach	0.8990279999561608
181.5270189999137	2.2	pos	Avoid	Avoid	0.7198862000368536
188.2640200001188	2.2	neg	Approach	Approach	1.0563912000507116
194.9874229000416	2.2	neg	Approach	Approach	1.5593693000264466
201.7049167000223	2.2	neg	Approach	Approach	0.9211953000631184
210.485689900117	2.2	pos	Avoid	Avoid	0.7206885998602957
221.2455655999948	2.2	pos	Avoid	Avoid	0.9208358000032604
