onset	duration	trial_type	ActionGoal	RealAction	joystick_RTcal
20.039350799983367	7.0	instruction	n/a	n/a	n/a
27.54563159996178	2.2	pos	Avoid	Avoid	0.6969286999665201
38.27906420000352	2.2	pos	Avoid	Avoid	0.5754416999407113
44.9972071000376	2.2	neg	Approach	Approach	1.2650809000479055
51.73530509998068	2.2	neg	Approach	Approach	0.6313798999181017
58.4826219000388	2.2	pos	Avoid	Avoid	0.556717700092122
67.1954803999979	2.2	neg	Approach	Approach	0.5546306999167427
77.94548460002989	2.2	neg	Approach	Approach	0.629809399950318
86.68469400005415	2.2	pos	Avoid	Avoid	0.599378400016576
93.4200122000184	2.2	pos	Avoid	Avoid	0.606554500060156
100.14938359998632	2.2	neg	Approach	Avoid	0.7350603999802843
106.87277100002392	2.2	pos	Avoid	Avoid	0.6302551999688148
115.6369886000175	2.2	neg	Approach	Approach	0.4784719001036137
123.84169739997014	7.0	instruction	n/a	n/a	n/a
131.34976660006214	2.2	pos	Approach	Approach	0.663175699999556
138.07581369997934	2.2	pos	Approach	Approach	0.6293039999436587
146.81641179998405	2.2	neg	Avoid	Avoid	0.6307496000081301
153.56321729999036	2.2	pos	Approach	Approach	0.5567009999649599
162.28839430003427	2.2	neg	Avoid	Avoid	1.0957034999737516
171.03137920005247	2.2	neg	Avoid	Avoid	0.6032968000508845
181.77111460000765	2.2	pos	Approach	Approach	0.5305398999480531
188.4983591999625	2.2	neg	Avoid	Avoid	0.5696782999439165
197.24251699994807	2.2	neg	Avoid	Avoid	0.884645999991335
203.96434990002308	2.2	pos	Approach	Approach	0.7728180999401957
214.6750721000135	2.2	neg	Avoid	Avoid	0.6189535000594333
221.4221591999521	2.2	pos	Approach	Approach	0.6456263998989016
